law,id_palette,cr1,cg1,cb1,cr2,cg2,cb2,cr3,cg3,cb3,cr4,cg4,cb4,cr5,cg5,cb5
3,135,0.407505,1.000000,0.143784,0.892471,0.650890,1.000000,0.507493,0.525000,0.499701,0.736279,0.143784,1.000000,0.042769,0.026524,0.050000
3,136,0.271971,0.188779,1.000000,0.567229,0.532892,0.867726,0.140929,0.135550,0.188001,0.916808,1.000000,0.188779,0.392064,0.374735,0.543711
3,137,0.183434,0.206817,0.043816,0.281941,0.183834,0.867726,0.342861,0.309223,0.543711,0.371375,0.377045,0.337521,0.182844,0.188001,0.152055
3,138,0.217122,0.377045,0.218668,1.000000,0.492130,0.995092,0.492130,1.000000,0.497038,0.241833,0.401232,0.243373,0.188001,0.122638,0.187369
3,139,0.082910,0.186819,1.000000,1.000000,0.962563,0.669583,0.379114,0.449462,1.000000,0.639822,0.680632,1.000000,1.000000,0.896091,0.082910
3,140,0.645837,1.000000,0.510408,0.880897,0.569428,1.000000,0.575159,1.000000,0.412703,0.928388,0.741114,1.000000,0.837544,0.412703,1.000000
3,141,0.030637,0.021593,0.050000,0.767051,1.000000,0.268320,0.407698,0.525000,0.156560,0.973418,0.961002,1.000000,0.501269,0.268320,1.000000
3,142,0.271077,1.000000,0.750189,1.000000,0.924283,0.950232,1.000000,0.815975,0.879042,0.215361,1.000000,0.731095,1.000000,0.215361,0.484266
3,143,1.000000,0.675573,0.616587,0.674974,0.949997,1.000000,1.000000,0.542373,0.459170,0.459170,0.916797,1.000000,0.520479,0.926229,1.000000
3,144,0.393186,0.155081,1.000000,0.764848,0.672578,1.000000,0.761895,1.000000,0.155081,0.868136,1.000000,0.532081,0.948912,1.000000,0.818713
3,145,1.000000,0.337649,0.516733,0.337649,1.000000,0.820916,1.000000,0.447039,0.596546,0.852304,1.000000,0.960067,0.618847,1.000000,0.896945
3,146,0.152464,0.255719,0.287500,0.050000,0.026824,0.019691,0.762500,0.248398,0.090159,0.118242,0.792474,1.000000,0.525000,0.383687,0.340192
3,147,0.740037,0.903729,1.000000,1.000000,0.822641,0.718331,0.307711,0.743628,1.000000,1.000000,0.759513,0.618078,1.000000,0.564083,0.307711
3,148,1.000000,0.493489,0.535080,1.000000,0.783590,0.801360,0.094206,1.000000,0.925622,0.206666,1.000000,0.934857,1.000000,0.094206,0.168584
3,149,0.225411,0.294903,0.569457,0.167522,0.150995,0.085701,0.449960,0.512846,0.761302,0.089718,0.129599,0.287164,0.461855,0.397713,0.144295
3,150,0.309530,0.525000,0.197794,0.955014,0.868263,1.000000,0.578930,1.000000,0.360577,0.781647,0.360577,1.000000,0.040407,0.021907,0.050000
3,151,1.000000,0.167934,0.041431,1.000000,0.756601,0.719596,0.041431,0.873497,1.000000,0.698489,0.960209,1.000000,1.000000,0.604561,0.544440
3,152,0.482904,1.000000,0.654534,0.557382,1.000000,0.704292,0.927692,1.000000,0.951692,1.000000,0.482904,0.828370,1.000000,0.611721,0.871126
3,153,0.352316,0.945257,1.000000,1.000000,0.615019,0.579477,0.689530,0.973759,1.000000,1.000000,0.407059,0.352316,1.000000,0.860652,0.847787
3,154,0.887572,1.000000,0.420883,0.941736,1.000000,0.699879,0.533311,0.420883,1.000000,0.960681,0.951209,1.000000,0.636198,0.548556,1.000000
3,155,0.465891,0.707872,0.844106,0.357440,0.320923,0.300364,0.021505,0.159174,0.236681,0.455338,0.618688,0.710653,0.633055,0.264829,0.057520
3,156,0.323936,0.619277,1.000000,1.000000,0.826435,0.602692,0.881259,0.933131,1.000000,1.000000,0.970131,0.931626,1.000000,0.704659,0.323936
3,157,0.793559,0.476313,1.000000,0.780321,1.000000,0.637370,0.813561,1.000000,0.692240,0.967915,1.000000,0.947037,0.682754,1.000000,0.476313
3,158,0.326860,1.000000,0.634022,1.000000,0.631875,0.832020,1.000000,0.326860,0.692838,0.440727,1.000000,0.695930,0.915938,1.000000,0.954296
3,159,0.525000,0.402832,0.494907,0.287500,0.155576,0.255004,0.419658,1.000000,0.562611,0.762500,0.319989,0.653498,0.034131,0.050000,0.038040
3,160,0.401545,0.006046,1.000000,0.512599,0.190492,1.000000,0.916471,1.000000,0.790079,0.604501,1.000000,0.006046,0.687285,1.000000,0.214097
3,161,0.158817,1.000000,0.030665,0.314913,1.000000,0.210543,0.871848,0.030665,1.000000,0.902195,0.260207,1.000000,0.472834,1.000000,0.392522
3,162,0.487911,0.402629,1.000000,0.285893,0.166968,1.000000,0.904661,1.000000,0.332180,0.881074,1.000000,0.166968,0.674009,0.619720,1.000000
3,163,0.758863,0.704804,0.853839,0.307366,0.347858,0.236225,0.423795,0.178836,0.854168,0.044545,0.001652,0.119905,0.243519,0.379152,0.005222
3,164,0.622978,0.087688,1.000000,0.671912,0.206097,1.000000,0.756862,0.411659,1.000000,0.825818,1.000000,0.703136,0.464710,1.000000,0.087688
3,165,1.000000,0.418741,0.710652,0.356537,1.000000,0.676850,1.000000,0.260566,0.631913,1.000000,0.908888,0.954645,0.260566,1.000000,0.628653
3,166,0.865523,0.853352,1.000000,0.970377,1.000000,0.643079,0.942705,1.000000,0.309665,0.366960,0.309665,1.000000,0.987089,1.000000,0.844441
3,167,0.251934,0.153110,1.000000,0.895856,1.000000,0.107518,0.929381,1.000000,0.394823,0.211663,0.107518,1.000000,0.962767,1.000000,0.680927
3,168,0.125069,0.197917,1.000000,1.000000,0.927152,0.125069,0.818092,0.833238,1.000000,1.000000,0.957461,0.489091,0.923850,0.930190,1.000000
3,169,0.499892,0.180502,1.000000,0.032497,0.021319,0.050000,0.217144,0.172211,0.287500,0.518966,0.762500,0.137633,0.470412,0.435549,0.525000
3,170,0.195445,0.122416,0.136913,0.087256,0.335956,0.286588,0.439788,0.660649,0.616807,1.000000,0.174648,0.338485,0.174648,1.000000,0.836162
3,171,0.477738,0.525000,0.457472,0.040936,0.019799,0.050000,0.725157,0.084185,1.000000,0.224639,0.078038,0.287500,0.273758,0.762500,0.064191
3,172,0.188341,0.213337,1.000000,0.050000,0.049824,0.044300,0.335336,0.341177,0.525000,0.518701,0.533523,1.000000,1.000000,0.975004,0.188341
3,173,0.243148,0.710827,0.394562,0.196850,0.608147,0.330010,0.047496,0.195445,0.095395,0.815834,0.301975,0.649469,0.660649,0.160548,0.498738
3,174,0.665824,0.545504,0.710827,0.745642,0.065584,1.000000,0.319943,1.000000,0.065584,0.632095,0.140846,0.815834,0.434907,0.442364,0.432118
3,175,1.000000,0.534382,0.365587,0.365587,0.831205,1.000000,1.000000,0.826036,0.762971,0.378903,0.834748,1.000000,0.670031,0.912207,1.000000
3,176,0.460820,0.860935,1.000000,0.515119,0.874940,1.000000,1.000000,0.962773,0.949835,1.000000,0.599885,0.460820,1.000000,0.686009,0.576878
3,177,0.139347,0.358670,0.184088,0.605497,0.747346,0.634434,1.000000,0.001217,0.796250,0.001217,1.000000,0.204966,0.365389,0.041528,0.299322
3,178,0.653374,0.696191,1.000000,0.345785,0.426597,1.000000,1.000000,0.903663,0.220100,0.327887,0.410910,1.000000,0.220100,0.316437,1.000000
3,179,0.882014,0.954227,1.000000,1.000000,0.492492,0.170797,1.000000,0.690469,0.494265,1.000000,0.774439,0.631461,0.170797,0.678304,1.000000
3,180,0.813275,1.000000,0.590465,0.819606,1.000000,0.604351,0.693973,1.000000,0.328806,0.952045,1.000000,0.894822,0.634833,0.328806,1.000000
3,181,0.088606,0.236622,0.100344,0.178755,1.000000,0.243879,1.000000,0.178755,0.934876,0.081873,0.102117,0.083478,0.450379,0.872996,0.483892
3,182,1.000000,0.630519,0.682526,0.401420,1.000000,0.915745,1.000000,0.401420,0.485674,1.000000,0.577774,0.637205,1.000000,0.481459,0.554447
3,183,0.040005,0.050000,0.026795,0.595878,0.290132,1.000000,0.367601,0.525000,0.159558,0.529369,0.762500,0.221226,0.247982,0.287500,0.195748
3,184,1.000000,0.159607,0.307540,0.516314,1.000000,0.914858,0.159607,1.000000,0.852068,1.000000,0.357463,0.470567,1.000000,0.880436,0.901483
3,185,0.226478,1.000000,0.441507,0.147632,1.000000,0.384580,1.000000,0.147632,0.763052,0.339972,1.000000,0.523451,1.000000,0.926316,0.979517
3,186,0.635423,0.242174,0.186956,0.128677,0.148262,0.151012,0.134413,0.893424,1.000000,0.505465,0.458023,0.451361,1.000000,0.240989,0.134413
3,187,0.264182,1.000000,0.584955,1.000000,0.655383,0.849768,0.717160,1.000000,0.840461,1.000000,0.552205,0.804788,1.000000,0.264182,0.679227
3,188,0.973019,0.929049,1.000000,0.029227,0.050000,0.016481,0.679029,0.155954,1.000000,0.419441,0.525000,0.354668,0.476925,1.000000,0.155954
3,189,0.567816,0.290137,0.275883,0.053757,0.953797,1.000000,1.000000,0.099959,0.053757,0.153829,0.046574,0.041069,0.718794,0.316470,0.295817
3,190,0.806437,0.171651,1.000000,0.490824,0.567816,0.467347,0.658475,0.718794,0.640083,0.365214,1.000000,0.171651,0.520819,0.997709,0.375403
3,191,0.219084,0.977287,1.000000,1.000000,0.241797,0.219084,1.000000,0.712549,0.703938,1.000000,0.796033,0.789923,0.561822,0.987255,1.000000
3,192,0.449723,1.000000,0.880528,0.239945,1.000000,0.834983,1.000000,0.239945,0.404961,0.299822,1.000000,0.847983,1.000000,0.877930,0.904433
3,193,0.587616,0.563664,0.859802,0.602435,0.598476,0.647428,0.680586,0.718794,0.246390,0.395031,0.341998,0.997709,0.204963,0.192168,0.350369
3,194,0.148533,0.145179,0.154430,0.763173,0.708222,0.859802,0.595350,0.647428,0.503774,0.799076,0.997709,0.449792,0.227710,0.157955,0.350369
3,195,0.965934,0.818280,1.000000,0.384605,1.000000,0.242624,0.934868,0.652562,1.000000,0.765603,1.000000,0.711524,0.858019,0.242624,1.000000
3,196,0.828518,1.000000,0.678038,0.045252,0.050000,0.041085,0.460753,0.387539,0.525000,0.672368,0.299008,1.000000,0.626640,1.000000,0.299008
3,197,0.647577,0.710112,0.527335,0.799178,1.000000,0.413037,0.520649,0.617127,0.335140,0.613859,0.413037,1.000000,0.733126,0.668866,0.856685
3,198,1.000000,0.874919,0.057280,0.057280,0.182361,1.000000,1.000000,0.988803,0.915610,0.266118,0.363490,1.000000,0.392347,0.472971,1.000000
3,199,0.651550,0.710112,0.201199,0.225747,0.174853,0.617127,0.763496,0.802371,0.464539,0.495738,0.448802,0.856685,0.765284,0.802046,0.482577
3,200,1.000000,0.776411,0.321554,1.000000,0.742349,0.218199,1.000000,0.898067,0.690699,0.218199,0.475850,1.000000,0.730261,0.819156,1.000000
3,201,0.177205,0.380504,0.525000,0.050000,0.036591,0.027061,0.284495,0.702735,1.000000,0.121648,0.218595,0.287500,0.762500,0.443592,0.216927
3,202,0.626756,0.747326,1.000000,0.056581,0.361336,1.000000,1.000000,0.783429,0.329567,0.136135,0.415191,1.000000,1.000000,0.695245,0.056581
3,203,0.778618,0.760471,0.805411,0.463309,0.556680,0.325441,0.263859,0.199119,0.359450,0.746557,1.000000,0.372334,0.625777,0.372334,1.000000
3,204,0.556680,0.406196,0.506281,0.316169,0.359450,0.330665,0.805411,0.042139,0.549781,0.161098,0.546508,0.290177,0.040782,0.779465,0.288177
3,205,1.000000,0.340173,0.127597,1.000000,0.793538,0.727022,0.127597,0.787424,1.000000,0.161007,0.436307,0.525000,0.050000,0.043192,0.040999
3,206,0.366163,1.000000,0.763045,0.982677,0.888317,0.923592,0.546508,0.510463,0.523938,1.000000,0.366163,0.603118,0.694019,0.761120,0.736035
3,207,0.720206,0.733940,1.000000,1.000000,0.987426,0.743840,0.210262,0.249027,1.000000,1.000000,0.961234,0.210262,1.000000,0.986432,0.723588
3,208,0.690301,0.396422,1.000000,0.861810,1.000000,0.716182,0.706121,1.000000,0.396422,0.829125,1.000000,0.649051,0.883486,0.772923,1.000000
3,209,0.456986,0.649575,1.000000,1.000000,0.982121,0.949591,1.000000,0.702424,0.160971,1.000000,0.874290,0.645556,0.160971,0.458547,1.000000
3,210,0.412054,0.982677,0.917690,0.154269,0.066664,0.076641,0.197941,0.105040,0.115621,0.336990,0.165980,0.185456,0.411130,0.172394,0.199583
3,211,1.000000,0.813425,0.948576,1.000000,0.562831,0.879507,0.472793,1.000000,0.618102,0.537693,1.000000,0.665114,1.000000,0.472793,0.854691
3,212,0.086686,0.096347,0.094082,0.018163,0.154269,0.122362,0.197941,0.023305,0.064244,0.336990,0.171551,0.210335,0.141910,0.374675,0.320108
3,213,0.668278,0.449807,1.000000,0.842466,1.000000,0.603269,0.776277,1.000000,0.436580,0.660303,0.436580,1.000000,0.951863,0.920161,1.000000
3,214,0.046450,0.050000,0.044134,0.408571,0.762500,0.177553,0.517042,0.504849,0.525000,0.697026,0.232856,1.000000,0.156762,0.287500,0.071426
3,215,0.490457,1.000000,0.835782,1.000000,0.282219,0.513549,0.282219,1.000000,0.768670,0.585725,1.000000,0.866485,0.846407,1.000000,0.950499
3,216,1.000000,0.826873,0.922101,1.000000,0.468073,0.760657,0.468073,1.000000,0.707416,1.000000,0.521981,0.784913,0.622392,1.000000,0.792298
3,217,0.721474,1.000000,0.935591,0.638511,1.000000,0.916406,1.000000,0.379371,0.522891,1.000000,0.309380,0.469085,0.309380,1.000000,0.840295
3,218,0.962494,1.000000,0.440688,0.982882,1.000000,0.744728,0.995149,1.000000,0.927662,0.686915,0.664411,1.000000,0.478194,0.440688,1.000000
3,219,0.654611,1.000000,0.909917,1.000000,0.656155,0.745836,0.035392,1.000000,0.748414,0.842388,1.000000,0.958892,1.000000,0.035392,0.286978
3,220,0.962879,1.000000,0.968055,1.000000,0.504903,0.930966,1.000000,0.488536,0.928684,0.488536,1.000000,0.559852,1.000000,0.656928,0.952164
3,221,0.149720,0.299319,0.112959,0.123512,0.032727,0.145820,0.344441,0.296214,0.356292,0.203430,0.539000,0.120970,0.351647,0.794685,0.242779
3,222,0.440948,0.100527,1.000000,0.659579,1.000000,0.100527,0.714211,0.540187,1.000000,0.889286,1.000000,0.707467,0.949930,0.919441,1.000000
3,223,0.870454,0.097764,1.000000,0.069802,0.099895,0.064757,0.463185,0.689635,0.425220,0.227310,1.000000,0.097764,0.706898,0.794685,0.692180
3,224,0.531346,0.439553,1.000000,0.980122,1.000000,0.878635,0.897433,0.877344,1.000000,0.908208,1.000000,0.439553,0.862779,0.835902,1.000000
3,225,0.482799,0.671647,1.000000,1.000000,0.923721,0.791094,0.886809,0.928139,1.000000,0.803662,0.875352,1.000000,1.000000,0.811152,0.482799
3,226,0.860019,1.000000,0.905910,0.300225,1.000000,0.529635,0.203157,1.000000,0.464389,1.000000,0.419066,0.809550,1.000000,0.203157,0.738768
3,227,0.050000,0.032234,0.045956,1.000000,0.701796,0.932123,0.525000,0.303244,0.474524,1.000000,0.396361,0.862601,0.396361,1.000000,0.533760
3,228,0.358555,0.068041,0.172246,0.097906,0.320048,0.240368,0.084285,0.444158,0.315075,0.152977,0.187725,0.175261,0.887949,0.673091,0.750158
3,229,0.293957,0.139073,1.000000,0.845116,1.000000,0.139073,0.043084,0.050000,0.011559,0.931563,1.000000,0.619591,0.508508,0.525000,0.433327
3,230,0.864691,1.000000,0.689851,0.639253,0.360069,1.000000,0.819413,1.000000,0.586068,0.720816,1.000000,0.360069,0.749393,1.000000,0.425571
3,231,0.528147,1.000000,0.706363,1.000000,0.111004,0.664231,1.000000,0.305617,0.737736,0.111004,1.000000,0.446772,0.279505,1.000000,0.551632
3,232,0.549078,0.394104,1.000000,0.878436,1.000000,0.524727,0.821171,1.000000,0.300840,0.984023,1.000000,0.937534,0.479670,0.300840,1.000000
3,233,0.576300,0.483595,0.102242,0.054290,0.239230,1.000000,0.417373,0.471840,0.695898,0.140636,0.125982,0.065701,1.000000,0.815061,0.054290
3,234,1.000000,0.637823,0.400197,0.348169,0.741762,1.000000,0.200545,0.683277,1.000000,0.223021,0.692182,1.000000,1.000000,0.517268,0.200545
3,235,0.241348,1.000000,0.385766,0.155363,0.576300,0.235493,1.000000,0.241348,0.855582,0.211845,0.420878,0.251637,0.349103,0.967604,0.466842
3,236,0.967604,0.842841,0.954189,1.000000,0.111675,0.904486,0.111675,1.000000,0.207189,0.338564,0.420878,0.347415,0.196591,0.543519,0.233893
3,237,0.016749,0.050000,0.023729,0.246460,1.000000,0.404650,1.000000,0.825861,0.963443,1.000000,0.246460,0.841810,0.416466,0.525000,0.439250
3,238,0.469690,0.447800,0.530155,0.467304,0.543519,0.256778,0.823353,0.967604,0.424891,0.247559,0.184815,0.420878,0.115159,0.091045,0.181769
3,239,0.798861,0.460698,1.000000,0.860143,1.000000,0.776957,0.661837,1.000000,0.460698,0.791577,1.000000,0.667607,0.965533,0.907584,1.000000
3,240,1.000000,0.706650,0.360731,0.484876,0.721257,1.000000,0.725401,0.851410,1.000000,1.000000,0.949731,0.890454,0.360731,0.654080,1.000000
3,241,1.000000,0.865609,0.613516,1.000000,0.782256,0.373809,1.000000,0.811188,0.457011,1.000000,0.687135,0.100259,0.100259,0.413124,1.000000
3,242,0.814765,1.000000,0.639055,0.767211,1.000000,0.546392,0.576047,0.129113,1.000000,0.932118,0.860557,1.000000,0.553066,1.000000,0.129113
3,243,1.000000,0.070902,0.270701,1.000000,0.340916,0.482650,0.070902,1.000000,0.800202,0.572566,1.000000,0.908082,0.406976,1.000000,0.872473
3,244,0.068607,0.955826,1.000000,1.000000,0.326768,0.293248,1.000000,0.951087,0.948652,1.000000,0.112780,0.068607,1.000000,0.754395,0.742166
3,245,1.000000,0.813302,0.453763,1.000000,0.712008,0.157398,0.157398,0.445390,1.000000,0.266390,0.517130,1.000000,1.000000,0.897933,0.701373
3,246,0.157005,0.933633,1.000000,0.139675,0.494664,0.525000,1.000000,0.223372,0.157005,0.050000,0.024244,0.022043,0.826673,0.986354,1.000000
3,247,0.161150,0.224548,0.166784,0.089604,0.043137,0.085475,0.416738,1.000000,0.468567,1.000000,0.416738,0.948172,0.683499,0.477587,0.665202
3,248,0.883162,0.715307,1.000000,0.881911,1.000000,0.799713,0.934474,1.000000,0.888864,0.504986,1.000000,0.160425,0.655440,0.160425,1.000000
3,249,0.043093,0.043676,0.050000,1.000000,0.937054,0.254630,1.000000,0.928008,0.147514,0.525000,0.511465,0.364727,0.147514,0.219505,1.000000
3,250,0.722904,0.779381,1.000000,0.648142,0.719856,1.000000,0.470540,0.578453,1.000000,1.000000,0.799739,0.017451,0.017451,0.217712,1.000000
3,251,0.976546,0.875185,1.000000,0.283015,1.000000,0.117116,0.393060,1.000000,0.252623,0.834101,0.117116,1.000000,0.959269,0.783238,1.000000
3,252,0.239753,0.071376,0.446878,0.080284,0.128821,0.020575,0.253470,0.128962,0.406632,0.710434,0.937613,0.430973,0.184766,0.213465,0.149463
3,253,0.159923,1.000000,0.299154,0.262110,1.000000,0.384405,1.000000,0.159923,0.860769,1.000000,0.587971,0.931712,0.737445,1.000000,0.780960
3,254,0.335752,1.000000,0.768513,1.000000,0.446058,0.639104,1.000000,0.119670,0.426461,0.119670,1.000000,0.693209,0.644061,1.000000,0.875957
3,255,0.969227,1.000000,0.897321,0.564973,0.378802,1.000000,0.859526,1.000000,0.531279,0.813829,1.000000,0.378802,0.852209,0.788961,1.000000
3,256,0.825416,1.000000,0.816762,0.958843,0.128594,1.000000,0.986018,0.703958,1.000000,0.920630,1.000000,0.916696,0.169751,1.000000,0.128594
3,257,1.000000,0.579486,0.873845,1.000000,0.706615,0.911984,0.744702,1.000000,0.821292,1.000000,0.429647,0.828894,0.429647,1.000000,0.600754
3,258,0.137381,1.000000,0.586663,0.353451,0.423121,0.389738,0.517890,0.939193,0.737319,0.207617,0.653479,0.439838,1.000000,0.137381,0.550717
3,259,0.374240,1.000000,0.828812,1.000000,0.374240,0.545427,1.000000,0.576766,0.692549,0.880555,1.000000,0.967324,0.674592,1.000000,0.910979
3,260,0.406962,0.397312,1.000000,0.990350,1.000000,0.397312,0.993473,1.000000,0.592371,0.994259,1.000000,0.641432,0.997509,1.000000,0.844429
3,261,0.276500,0.525000,0.220970,0.048134,0.039782,0.050000,0.666084,0.234611,0.762500,0.434134,1.000000,0.307687,0.253933,0.103719,0.287500
3,262,0.490596,0.495468,0.485692,0.583064,1.000000,0.163384,0.580320,0.163384,1.000000,0.168332,0.217410,0.118930,0.244663,0.230865,0.258551
3,263,0.969440,0.846809,0.878657,0.072872,1.000000,0.759224,0.495468,0.403906,0.427685,0.217410,0.030611,0.079123,1.000000,0.072872,0.313648
3,264,0.854088,1.000000,0.360610,0.520787,0.525000,0.506541,0.890610,1.000000,0.520647,0.036827,0.032932,0.050000,0.506522,0.360610,1.000000
3,265,1.000000,0.723535,0.721172,1.000000,0.328789,0.323051,1.000000,0.253954,0.247577,0.847835,0.998710,1.000000,0.247577,0.993623,1.000000
3,266,0.098799,0.103485,0.109535,0.415936,0.670876,1.000000,1.000000,0.745060,0.415936,0.586699,0.667008,0.770687,0.334199,0.487895,0.686314
3,267,0.581818,0.674783,0.686314,0.089934,0.872385,0.969440,0.156504,0.702911,0.770687,0.109535,0.021128,0.010162,0.995875,0.525155,0.466767
3,268,0.321279,0.326666,0.453662,0.686314,0.674706,0.401047,1.000000,0.970321,0.270657,0.270657,0.300336,1.000000,0.995875,0.977757,0.550653
3,269,1.000000,0.903289,0.617333,1.000000,0.830302,0.328534,0.328534,0.498232,1.000000,0.674923,0.757079,1.000000,1.000000,0.895980,0.588411
3,270,0.769478,0.904656,1.000000,0.446800,0.771196,1.000000,1.000000,0.675603,0.446800,1.000000,0.784452,0.632422,1.000000,0.870599,0.779330
3,271,0.492374,0.525000,0.482251,0.597996,1.000000,0.473266,0.621214,1.000000,0.503688,0.045620,0.031501,0.050000,0.875270,0.473266,1.000000
3,272,0.453662,0.105912,0.146438,0.157773,0.150691,0.151516,0.609399,0.463789,0.480758,0.455833,0.187719,0.218964,0.175030,0.749727,0.682753
3,273,0.201894,0.240583,0.287500,0.042306,0.045783,0.050000,0.364355,0.544291,0.762500,0.325913,0.415888,0.525000,1.000000,0.764018,0.477843
3,274,0.868435,0.777634,1.000000,0.503992,0.525000,0.473552,0.620093,1.000000,0.069630,0.449537,0.069630,1.000000,0.046800,0.044592,0.050000
3,275,0.680704,0.397234,1.000000,0.422276,0.331078,0.525000,0.847835,1.000000,0.676440,0.716530,1.000000,0.397234,0.044222,0.039093,0.050000
3,276,0.299093,0.825506,1.000000,0.086059,0.772470,1.000000,1.000000,0.313589,0.086059,0.050000,0.036723,0.032323,0.525000,0.215161,0.112456
